PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount,Body,,QIds,QViewCounts
56425110,2,56424722,2019-06-03T10:06:38.323,0,,11215897,,2019-06-03T10:06:38.323,,2,,"<p>Thanks for the advice. I modified the code like follows (peeking at Node.JS), and it is working fine now on both platforms.</p>

<pre><code>int help(char *req, char *res){
  strcpy(res, ""This is the help string...\n"");
  return 0;
}

typedef struct {
  char* command;
  int (*cmdExec)(char *request, char *result);
}S_COMMAND;

S_COMMAND cmdTable[]= {
  {""he"", help}
};

int main(void){
    char text[20];

    cmdTable[0].cmdExec(""0"", text);
}
</code></pre>
",,,
56428468,2,56426827,2019-06-03T13:32:31.227,1,,5271927,,2019-06-03T13:32:31.227,,2,,"<p>In teensy TimeLib.h it's defined as:</p>

<pre><code>#if !defined(__time_t_defined) // avoid conflict with newlib or other posix libc
typedef unsigned long time_t;
#endif
</code></pre>

<p>and the <code>sys/_types.h</code> defines it as:</p>

<pre><code>#define _TIME_T_    long        /* time() */
typedef _TIME_T_    __time_t;
</code></pre>

<p>Used in several places as:</p>

<pre><code>#if !defined(__time_t_defined) &amp;&amp; !defined(_TIME_T_DECLARED)
typedef _TIME_T_    time_t;
#define __time_t_defined
#define _TIME_T_DECLARED
#endif
</code></pre>

<p>So it's not such a mystery it's ignored. Otherwise you wouldn't be able to compile because of conflicting types.</p>
",,,
56440100,2,56439555,2019-06-04T08:28:36.653,0,,10397400,,2019-06-04T08:28:36.653,,1,,"<p>When dealing with two programs running on different processors they will never start sending/receiving at the same time. What you likely see is not that the results are merged wrong it is more likely the reading program started and stopped half way through the data.</p>

<p>When sending data over a line it is best that you:</p>

<p>On the Arduino:</p>

<ol>
<li>First frame the data.</li>
<li>Send the frame.</li>
</ol>

<p>On Linux:</p>

<ol start=""3"">
<li>Read in data in a buffer.</li>
<li>Search the buffer for a complete frame and deframe.</li>
</ol>

<p><strong>1. Framing the data</strong></p>

<p>With framing the data I mean that you need a structure which you can recognize and validate on the receiving side. For example you could add the characters STX and ETX as <a href=""https://en.wikipedia.org/wiki/Control_character"" rel=""nofollow noreferrer"">control characters</a> around your data. When the length of your data varies it is also required to send this. </p>

<p>In the following example we take that the data array is never longer than 255 bytes. This means that you can store the length in a single byte. Below you see pseudo code of how a frame could look like:</p>

<pre><code>STX LENGTH DATA_ARRAY ETX
</code></pre>

<p>The total length of the bytes which will be send are thus the length of the data plus three.</p>

<p><strong>2. Sending</strong></p>

<p>Next you do not use println but Serial.write(buf, len) instead.</p>

<p><strong>3. Receiving</strong></p>

<p>On the receiving side you have a buffer in which all data received will be appended.</p>

<p><strong>4. Deframing</strong>
Next each time new data has been added search for an STX character, assume the next character is the length. Using the length +1 you should find a ETX. If so you have found a valid frame and you can use the data. Next remove it from the buffer.</p>

<pre class=""lang-cpp prettyprint-override""><code>for(uint32_t i = 0; i &lt; (buffer.size() - 2); ++i)
{
  if(STX == buffer[i])
  {
    uint8_t length = buffer[i+2];
    if(buffer.size() &gt; (i + length + 3) &amp;&amp; (ETX == buffer[i + length + 2]))  
    {
      // Do something with the data.

      // Clear the buffer from every thing before i + length + 3
      buffer.clear(0, i + length + 3);

      // Break the loop as by clearing the data the current index becomes invalid.
      break; 
    }
  }
}
</code></pre>

<p>For an example also using a Cyclic Redundancy Check (CRC) see <a href=""https://stackoverflow.com/questions/17073302/what-type-of-framing-to-use-in-serial-communication"">here</a></p>
",,,
56461781,2,56460727,2019-06-05T13:45:19.463,1,,6782754,,2019-06-07T09:34:12.703,2019-06-07T09:34:12.703,0,,"<p>You probably cannot filter all unwanted messages. But you can narrow down a bit.
For a suitable mask you must treat the ones and the zeros separately.</p>

<pre><code>uint32 mask_ones = mask_zeros = ~0;

for (int id = startId; id &lt; endId; id++)
{
  mask_ones  &amp;=  id;
  mask_zeros &amp;= ~id;
}
uint32 mask = mask_ones | mask_zeroes;
uint32 value = startId &amp; mask;
</code></pre>

<p>This creates a mask which includes all bits that are set to 1 in every allowed value and also all bits that are set to 0 in every allowed value.
This should get rid of all values above <code>0x37</code>.</p>

<p>Example:</p>

<pre><code>ones = zeros = 11111111
CAN Message: 30 110000 =&gt; mask_ones = 00110000; mask_zeros = 11001111
CAN Message: 31 110001 =&gt; mask_ones = 00110000; mask_zeros = 11001110
CAN Message: 32 110010 =&gt; mask_ones = 00110000; mask_zeros = 11001100
CAN Message: 33 110011 =&gt; mask_ones = 00110000; mask_zeros = 11001100
CAN Message: 34 110100 =&gt; mask_ones = 00110000; mask_zeros = 11001000
CAN Message: 35 110101 =&gt; mask_ones = 00110000; mask_zeros = 11001000
unwanted:
CAN Message: 36 110110
CAN Message: 37 110111
CAN Message: 38 111000

mask =  00110000 | 11001000 = 11111000 = 0xF8
value =  00110000 &amp; 11111000 = 00110000 = 0x30
</code></pre>

<p>Update:
The calculation above was broken. Fixed it.</p>
",,,
56472020,2,56471826,2019-06-06T06:33:27.027,1,,11217628,,2019-06-06T11:18:06.947,2019-06-06T11:18:06.947,0,,"<p><code>&lt;&lt;</code> is a shift operator, so the value in <code>buff[0]</code> is shifted by 8 bit to the left, then this value is linked by a <em>or</em> function. Finally the resulting value is divided by 1.2</p>

<p>Example:</p>

<pre><code>buff[0] = 0000 0001              // assume this value for buff[0] (1 in decimal)
buff[1] = 0110 1000              // assume this value for buff[1] (104 in decimal)

buff[0]&lt;&lt;8:                      // move 8 bit to the left
0000 0001 0000 0000

buff[0]&lt;&lt;8 | buff[1]:            // link by or function
0000 0001 0000 0000 | 0000 0000 0110 1000 = 0000 0001 0110 1000     // 360 in decimal
</code></pre>

<p>so</p>

<pre><code>value = 360 / 1.2 = 300 
</code></pre>

<p>be aware that <code>value</code> is an <em>int</em> and thus it will neglect decimal digits</p>
",,,
56507333,2,56498186,2019-06-08T14:35:26.777,0,,11315464,,2019-06-08T14:35:26.777,,0,,"<p>The problem was that I did not call my Bluetooth Object by reference.
Instead of giving my function the Bluetooth Object I should point to it:</p>

<pre><code>void getCurrentMessage(BluetoothSerial* ESP_BT, char* receivedChars, int InputSize)
{
 Serial.println(""DEBUG: getCurrentMessageInit"");
 static byte ndx = 0;

 char rc;

 while (ESP_BT-&gt;available() &gt; 0){
   ESP_BT-&gt;println(""DEBUG: Message Available"");    
   Serial.println(""DEBUG: Message Available"");
   rc = ESP_BT.read();
   receivedChars[ndx] = rc;
   ndx++;
   delay(100);
   if (ndx &gt;= InputSize){
     while(ESP_BT-&gt;available() &gt; 0){
       ESP_BT-&gt;read();
     }
   }
 }
} 
</code></pre>
",,,
56535515,2,56511761,2019-06-11T02:04:45.470,0,,8954291,,2019-06-11T02:04:45.470,,0,,"<p>Look at Joshua's answer for why. It's a great answer. As for what to <em>do</em> about it, you need to actually call <code>delay</code>.</p>

<pre><code>void setup()
{
    Serial.begin(9600);
}

void loop()
{
    delay(1000);
    Serial.println(""Hi there"");
}
</code></pre>
",,,
56511881,2,56511826,2019-06-09T04:07:47.833,2,,706055,,2019-06-09T05:57:07.863,2019-06-09T05:57:07.863,1,,"<p>It seems that you construct a second <code>UdpMsg</code> variable in:</p>

<pre><code>  if(udp.read(buffer, 50) &gt; 0){
    Serial.print(""Recevied UDP: "");
    Serial.println((char *)buffer);
    String UdpMsg ((char *)buffer); // &lt;--- 2nd UdpMsg, released after 'if' clause
  }
</code></pre>

<p>While <code>UdpMsg</code> at this line:</p>

<pre><code>if ( UdpMsg == ""relay01_off"" )
</code></pre>

<p>refers to the first one, the global, that keeps its initial value ""12345"".</p>
",,,
56600342,2,56599335,2019-06-14T14:37:15.593,0,,6700019,,2019-06-14T14:37:15.593,,2,,"<p>You don't need to create your <code>object</code> each time. Just define it as a global variable and change its values on your loop. Something like this:</p>

<pre><code>#include &lt;DHT.h&gt;
#include &lt;DHT_U.h&gt;
#include &lt;ArduinoJson.h&gt;
#define DHTPIN 2
#define DHTTYPE DHT11

DHT dht(DHTPIN, DHTTYPE);
int humidity, temperature;

StaticJsonDocument&lt;50&gt; doc;
JsonObject object;

void setup()
{
  // put your setup code here, to run once:
  Serial.begin(9600);
  Serial.println(""Begin"");
  dht.begin();
  object = doc.to&lt;JsonObject&gt;();
}

void loop()
{
  humidity = dht.readHumidity();
  temperature = dht.readTemperature();
  object[""ID""] = ""Node01"";
  object[""humidity""] = humidity;
  object[""temperature""] = temperature;
  serializeJson(doc, Serial);
  Serial.println("""");
  delay(2000);
}
</code></pre>
",,,
56681474,2,56618546,2019-06-20T07:54:43.727,0,,5329483,,2019-06-20T07:54:43.727,,0,,"<p>And here my shot in the dark. You have a memory overwrite anywhere and this kills <code>cols[]</code>. If you move the variable from global scope to local scope the outcome varies. Add some 'detector' code:</p>

<pre><code>volatile unsigned int cols[7] = { 0xFFFF0000, 0xFFFF7F00, 0xFFFFFF00, 0xFF00FF00, 0xFF0000FF, 0xFF4B0082, 0xFF9400D3 };
drawNum(&amp;display, 0x1234ABCD);

//test code
drawNum(&amp;display, cols[0]==0xFFFF0000);    
drawNum(&amp;display, cols[1]==0xFFFF7F00);

for (int i=0; i&lt;7; i++)
  drawNum(&amp;display, cols[i]);      

//test code
drawNum(&amp;display, cols[0]==0xFFFF0000);    
drawNum(&amp;display, cols[1]==0xFFFF7F00);
</code></pre>

<p>I added the volatile keyword to avoid optimizations by the compiler. It shouldn't mask away the observed wrong output.</p>
",,,
56622032,2,56621670,2019-06-16T19:34:57.117,4,,4151599,,2019-06-16T19:57:23.447,2019-06-16T19:57:23.447,6,,"<p>The Arduino toolchain includes a preprocessor that attempts to make writing C++ easier.  One of the things Arduino's preprocessor does is insert declarations for all of the functions in your sketch at the top of the file.  That means that the actual C++ code passed to g++ looks like this:</p>

<pre><code>#include &lt;Arduino.h&gt;
#line 1 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
#line 1 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
#line 1 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
bool baz();
#line 3 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
foo bar();
#line 5 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
void setup();
#line 10 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
void loop();
#line 1 ""E:\\Documents\\Arduino\\sketch_jun16a\\sketch_jun16a.ino""
bool baz() { return false; }
typedef uint32_t foo;
foo bar() { return 1; }

void setup() {
  // put your setup code here, to run once:

}

void loop() {
  // put your main code here, to run repeatedly:

}
</code></pre>

<p>As you can see, <code>foo bar();</code> is declared before the name <code>foo</code> is introduced by your <code>typedef</code>.</p>

<p>To work around this, add your own declaration of <code>bar</code>.  Arduino's preprocessor will only add declarations of functions that you haven't declared yourself:</p>

<pre><code>bool baz() { return false; }
typedef uint32_t foo;
foo bar();
foo bar() { return 1; }

void setup() {
  // put your setup code here, to run once:

}

void loop() {
  // put your main code here, to run repeatedly:

}
</code></pre>

<hr>

<p>As for why this isn't an issue when the <code>typedef</code> is the first line of the sketch: it looks like Arduino's preprocessor lifts <code>typedef</code> and <code>using</code> declarations along with existing function declarations and class definitions up to the top of the file, before the function declarations it adds, but only if they appear before any function definitions (not counting class member functions defined inline in the class definition).</p>
",,,
56633188,2,56631246,2019-06-17T14:15:41.533,0,,9112798,,2019-06-17T15:56:05.760,2019-06-17T15:56:05.760,2,,"<p>Try replacing</p>

<pre class=""lang-c prettyprint-override""><code>  client.beginRequest();
  client.post(""/input"");
  client.sendHeader(""Content-Type"", ""application/json"");
  client.sendHeader(""Content-Length"", postData.length());
  client.beginBody();
  client.println(postData);
  client.endRequest();
</code></pre>

<p>with just</p>

<pre class=""lang-c prettyprint-override""><code>String contentType = ""application/json"";
client.post(""/input"", contentType, postData);
</code></pre>

<p>or</p>

<pre class=""lang-c prettyprint-override""><code>client.post(""/input"", ""application/json"", postData.c_str());
</code></pre>

<p>You don't need to explicitly specify the request headers - or call <code>beginRequest()</code>, etc. - when using the <code>post()</code> method(s) in that library.</p>
",,,
56634054,2,56631611,2019-06-17T15:05:23.927,0,,1469714,,2019-06-17T15:05:23.927,,3,,"<p>The server returns a <code>id</code> member that's a <code>Number</code> <code>""id"":4</code>, while you are generating a <code>id</code> that's a <code>String</code> <code>""id"":""200""</code>.</p>

<p>You need to adjust your code to either one. If it's a number (and it seems so), you need to send <code>""id"":200</code> and change your code to get a number:</p>

<pre><code>unsigned id = (double)doc[""id""];

// And to generate it:
String json = ""{\""id\"" : 100 , \""cmd\"" : \""0xff\""}"";

</code></pre>

<p>Also, with JSON, beware of hexadecimal encoding, has it's not converted to number (you have to do it yourself by receiving a <code>const char*</code> and calling <code>sscanf</code> or <code>strtol</code> or ...) and it's not convenient. It's better to use base-10 encoding instead:</p>

<pre><code>String json = ""{\""id\"" : 100 , \""cmd\"" : 255}"";
</code></pre>
",,,
56638674,2,56638490,2019-06-17T20:42:53.000,1,,721269,,2019-06-17T20:42:53.000,,2,,"<pre><code>// append the 64-bit big endian ml at the end
if (ml &lt; 0x80000000)
    blocks[(numCycles*16)-1] = (uint32_t) ml;
else {
    blocks[(numCycles*16)-2] = (uint32_t) ml;
    blocks[(numCycles*16)-1] = (uint32_t) (ml &gt;&gt; 32);
}
</code></pre>

<p>This puts the most-significant 32-bit value first and the least-significant 32-bit value second. That's half the reason your code works.</p>

<p>The other half is that while the 32-bit values are in little-endian form, you are reading their <em>values</em> on a little-endian platform. That will always give you the correct value. You never try to access the individual bytes of the 32-bit values, so which bytes goes where makes no difference.</p>
",,,
56643146,2,56642550,2019-06-18T06:44:29.917,1,,6700019,,2019-06-20T06:32:58.143,2019-06-20T06:32:58.143,4,,"<p>You can use <a href=""https://arduinojson.org/v6/api/jsonobject/createnestedobject/"" rel=""nofollow noreferrer""><code>createnestedobject</code></a>, also remember that you are creating nested json objects in a loop so you need to take care of the size of your Json document (<code>256</code>).</p>

<p>EDIT: For example when your nested object exceeds a fixed value, You can use <a href=""https://arduinojson.org/v5/api/jsonbuffer/clear/"" rel=""nofollow noreferrer""><code>clear()</code></a> function to clear the JSON object.</p>

<pre><code>#define MAX_ELEMENTS 10

int receive_count = 0;
StaticJsonDocument&lt;256&gt; doc;
JsonObject object = doc.to&lt;JsonObject&gt;();

void loop()
{
    network.update();
    if (network.available())
    {
        RF24NetworkHeader header;
        network.read(header, &amp;pack0, sizeof(pack0));
        if (header.from_node)
        {
            JsonObject ID = object.createNestedObject(String(header.from_node));
            ID[""Temperature""] = pack0.temperature;
            ID[""Humidity""] = pack0.humidity;
            ID[""Soil""] = pack0.soil;
            serializeJsonPretty(object, Serial);
            Serial.println("""");
            receive_count++;
            //reset counter if reached and clear object
            if (receive_count &gt;= MAX_ELEMENTS)
            {
                doc.clear();
                object = doc.to&lt;JsonObject&gt;();
                receive_count = 0;
            }
        }
    }
}
</code></pre>
",,,
56662264,2,56662192,2019-06-19T07:27:29.537,4,,4431643,,2019-06-19T07:27:29.537,,0,,"<blockquote>
  <p>How can i make the output of button1 same with the output of button2?</p>
</blockquote>

<p>You are getting <code>1 0 1 0 1 0 1 0</code> for <code>button 1</code> because first <code>if</code> and last <code>else</code> block will be executed each time when <code>button1</code> is pressed.</p>

<p>Add <code>else</code> to second <code>if</code>.  </p>

<pre><code>if (digitalRead(BUTTON1) == LOW) {
    delay(500);
    i = ""1"";
    Serial.println(i);
  } 
  else if (digitalRead(BUTTON2) == LOW) {
    delay(500);
    j = ""2"";
    Serial.println(j);
  } 
  else {
    delay(500);
    x = ""0"";
    Serial.println(x);
  }
</code></pre>
",,,
56674804,2,56667451,2019-06-19T19:42:52.380,2,,2522782,,2019-06-19T19:42:52.380,,0,,"<p>Take a look at the code here: <a href=""https://github.com/Azure-Samples/iot-hub-feather-huzzah-client-app/blob/ab3d6e46f1b94192f8c8a96fb7b47d714df99439/app/app.ino#L114"" rel=""nofollow noreferrer"">https://github.com/Azure-Samples/iot-hub-feather-huzzah-client-app/blob/ab3d6e46f1b94192f8c8a96fb7b47d714df99439/app/app.ino#L114</a>. This is calling a function that returns a JSON string in the buffer passed as the second parameter. This function is defined here: <a href=""https://github.com/Azure-Samples/iot-hub-feather-huzzah-client-app/blob/ab3d6e46f1b94192f8c8a96fb7b47d714df99439/app/message.ino#L42"" rel=""nofollow noreferrer"">https://github.com/Azure-Samples/iot-hub-feather-huzzah-client-app/blob/ab3d6e46f1b94192f8c8a96fb7b47d714df99439/app/message.ino#L42</a>. </p>

<p>You would need to replace the content of readMessage with your code above to return your data in JSON form. However, you will need a little additional code. The code in loop has a 10ms delay and calls IoTHubClient_LL_DoWork on each iteration. For the Azure IoT SDK to work reliably this is required. Since you are only reading your sensor every 333ms you will need to track the time for yourself. For example, in loop you would only call readMessage each time loop has been executed 33 times. Something like this (quick and dirty for the sake of demonstration only):</p>

<pre><code>static int messageCount = 1;
static int loopCounter = 0;
void loop()
{
    if (++loopCounter == 33)
    {
        if (!messagePending &amp;&amp; messageSending)
        {
            char messagePayload[MESSAGE_MAX_LEN];
            bool temperatureAlert = readMessage(messageCount, messagePayload);
            sendMessage(iotHubClientHandle, messagePayload, temperatureAlert);
            messageCount++;
            delay(interval);
        }
        loopCounter = 0;
    }
    IoTHubClient_LL_DoWork(iotHubClientHandle);
    delay(10);
}
</code></pre>

<p>This would give you a reading every 330ms. You will also need to add your connection string too.</p>
",,,
56701035,2,56687570,2019-06-21T09:54:04.950,-1,,11567249,,2019-06-21T09:54:04.950,,0,,"<p>thanks i just copy paste the code for a single sensor 4 times after each other and made each of them for another sensor there is just a small delay in each sensor but thats alright. new code is as following:</p>

<pre><code>// this constant won't change. It's the pin number of the sensor's output:
const int pingPin = 7;
const int pingPin2= 6;
const int pingPin3 = 5;
const int pingPin4 = 4;

void setup() {
  // initialize serial communication:
  Serial.begin(9600);
}

void loop() {
  // establish variables for duration of the ping, and the distance result
  // in inches and centimeters:
  long duration, inches, cm;

  // The PING))) is triggered by a HIGH pulse of 2 or more microseconds.
  // Give a short LOW pulse beforehand to ensure a clean HIGH pulse:
  pinMode(pingPin, OUTPUT);
  digitalWrite(pingPin, LOW);
  delayMicroseconds(2);
  digitalWrite(pingPin, HIGH);
  delayMicroseconds(5);
  digitalWrite(pingPin, LOW);

  // The same pin is used to read the signal from the PING))): a HIGH pulse
  // whose duration is the time (in microseconds) from the sending of the ping
  // to the reception of its echo off of an object.
  pinMode(pingPin, INPUT);
  duration = pulseIn(pingPin, HIGH);

  // convert the time into a distance
  inches = microsecondsToInches(duration);
  cm = microsecondsToCentimeters(duration);

  Serial.print(inches);
  Serial.print(""in, ""); 
  Serial.print(cm);
  Serial.print(""cm"");
  Serial.println();

  delay(400);

  // The PING))) is triggered by a HIGH pulse of 2 or more microseconds.
  // Give a short LOW pulse beforehand to ensure a clean HIGH pulse:
  pinMode(pingPin2, OUTPUT);
  digitalWrite(pingPin2, LOW);
  delayMicroseconds(2);
  digitalWrite(pingPin2, HIGH);
  delayMicroseconds(5);
  digitalWrite(pingPin2, LOW);

  // The same pin is used to read the signal from the PING))): a HIGH pulse
  // whose duration is the time (in microseconds) from the sending of the ping
  // to the reception of its echo off of an object.
  pinMode(pingPin2, INPUT);
  duration = pulseIn(pingPin2, HIGH);

  // convert the time into a distance
  inches = microsecondsToInches(duration);
  cm = microsecondsToCentimeters(duration);

  Serial.print(inches);
  Serial.print(""in, ""); 
  Serial.print(cm);
  Serial.print(""cm"");
  Serial.println();

  delay(400);


  // The PING))) is triggered by a HIGH pulse of 2 or more microseconds.
  // Give a short LOW pulse beforehand to ensure a clean HIGH pulse:
  pinMode(pingPin3, OUTPUT);
  digitalWrite(pingPin3, LOW);
  delayMicroseconds(2);
  digitalWrite(pingPin3, HIGH);
  delayMicroseconds(5);
  digitalWrite(pingPin3, LOW);

  // The same pin is used to read the signal from the PING))): a HIGH pulse
  // whose duration is the time (in microseconds) from the sending of the ping
  // to the reception of its echo off of an object.
  pinMode(pingPin3, INPUT);
  duration = pulseIn(pingPin3, HIGH);

  // convert the time into a distance
  inches = microsecondsToInches(duration);
  cm = microsecondsToCentimeters(duration);

  Serial.print(inches);
  Serial.print(""in, ""); 
  Serial.print(cm);
  Serial.print(""cm"");
  Serial.println();

  delay(400);

  // The PING))) is triggered by a HIGH pulse of 2 or more microseconds.
  // Give a short LOW pulse beforehand to ensure a clean HIGH pulse:
  pinMode(pingPin4, OUTPUT);
  digitalWrite(pingPin4, LOW);
  delayMicroseconds(2);
  digitalWrite(pingPin4, HIGH);
  delayMicroseconds(5);
  digitalWrite(pingPin4, LOW);

  // The same pin is used to read the signal from the PING))): a HIGH pulse
  // whose duration is the time (in microseconds) from the sending of the ping
  // to the reception of its echo off of an object.
  pinMode(pingPin4, INPUT);
  duration = pulseIn(pingPin4, HIGH);

  // convert the time into a distance
  inches = microsecondsToInches(duration);
  cm = microsecondsToCentimeters(duration);

  Serial.print(inches);
  Serial.print(""in, ""); 
  Serial.print(cm);
  Serial.print(""cm"");
  Serial.println();

  delay(400);
}

long microsecondsToInches(long microseconds) {
  // According to Parallax's datasheet for the PING))), there are 73.746
  // microseconds per inch (i.e. sound travels at 1130 feet per second).
  // This gives the distance travelled by the ping, outbound and return,
  // so we divide by 2 to get the distance of the obstacle.
  // See: http://www.parallax.com/dl/docs/prod/acc/28015-PING-v1.3.pdf
  return microseconds / 74 / 2;
}

long microsecondsToCentimeters(long microseconds) {
  // The speed of sound is 340 m/s or 29 microseconds per centimeter.
  // The ping travels out and back, so to find the distance of the object we
  // take half of the distance travelled.
  return microseconds / 29 / 2;
}
</code></pre>
",,,
56699035,2,56696428,2019-06-21T07:47:26.207,2,,9112798,,2019-06-21T07:47:26.207,,0,,"<p>The syntax you have used is not valid for initialization of nested <code>struct</code>s. See <a href=""https://en.cppreference.com/w/c/language/struct_initialization"" rel=""nofollow noreferrer"">here</a> -> Nested initialization section - for valid syntax.</p>

<p>The following are valid alternatives for what you are trying to achieve.</p>

<p>Using designators ...</p>

<pre class=""lang-c prettyprint-override""><code>struct Glove glove = {                                                                                 
    .index = {
        .pin = 20
    },                                                                                                 
    .middle = {                                                                                        
        .pin = 22                                                                                      
    },
    .ring = {
        .pin = 24 
    },
    .thumb = {
        .pin = 26                                                                                      
    },                                                                                                 
};
</code></pre>

<p>Relying on the declaration order of the struct elements ...</p>

<pre class=""lang-c prettyprint-override""><code>struct Glove glove3 = {
    {20}, // index - pin 
    {22}, // middle - pin                                                                              
    {24}, // ring - pin                                                                                
    {0}, // pinkie - pin                                                                               
    {26}, // thumb - pin                                                                               
};
</code></pre>

<p>Using designators for outer elements, declaration order for inner ...</p>

<pre class=""lang-c prettyprint-override""><code>struct Glove glove2 = {                                                                                
    .index = {20}, // pin = 20                                                                         
    .middle = {22}, // pin = 22                                                                        
    .ring = {24}, // pin = 24                                                                          
    .thumb = {26}, // pin = 26                                                                         
    };
</code></pre>

<p>Being inconsistent ...</p>

<pre class=""lang-c prettyprint-override""><code>struct Glove glove4 = {
    .index = {20}, // index.pin = 20                                                                   
    {22}, // middle.pin = 22                                                                           
    // Since we are using designators we can change the order                                          
    .thumb = {26}, // thumb.pin = 26                                                                   
    .pinkie = {.pin = 24}, // pinkie.pin = 24                                                          
    };
</code></pre>
",,,
56709420,2,56708674,2019-06-21T19:30:35.770,4,,9112798,,2021-02-21T19:56:35.420,2021-02-21T19:56:35.420,1,,"<p>It seems you are using the <a href=""https://github.com/espressif/arduino-esp32/tree/master/libraries/WebServer/src"" rel=""nofollow noreferrer"">WebServer</a> class from the ESP32 Arduino libraries. As you have gleaned already, the callback specified in the <code>on()</code> method does not accept any arguments.</p>
<p>You have an alternative, however. You can specify a 'placeholder' in the URL path - using curly brackets - <code>{}</code>. In the callback, then, the corresponding argument can be retrieved by using the <code>pathArg()</code> method - which accepts the argument index as parameter.</p>
<p>Example ...</p>
<p>You could define your API endpoint as <code>/readBatt/&lt;battery number&gt;</code>. To configure the server to handle requests to this endpoint, then, you would use something like</p>
<pre class=""lang-cpp prettyprint-override""><code>#include &lt;uri/UriBraces.h&gt;
server.on(UriBraces(&quot;/readBatt/{}&quot;), runTest);
</code></pre>
<p>In your callback, you would retrieve the first argument as follows ...</p>
<pre class=""lang-cpp prettyprint-override""><code>static void runTest() {
  String batteryNumber = server.pathArg(0);
  Serial.println(&quot;Request to read battery&quot;);
  String response = &quot;You attempted to read battery &quot; + batteryNumber;
  response += &quot;.\nThis endpoint is a placeholder. Check again soon!&quot;;
  server.send(200, &quot;text/plain&quot;, response);
}
</code></pre>
<p>Finally ... Suppose your ESP8266 was running on local IP address 192.168.1.9. You could access your new API endpoint by opening</p>
<blockquote>
<p><a href=""http://192.168.1.9/readBatt/1"" rel=""nofollow noreferrer"">http://192.168.1.9/readBatt/1</a></p>
</blockquote>
<p>in your browser. (Replace <code>1</code> with the relevant battery number.)</p>
<p>I don't think there are versions of the <code>pathArg()</code> which return an integer, unfortunately, so you may have to perform a conversion at some point.</p>
",,,
56750328,2,56748323,2019-06-25T08:59:10.637,1,,6110094,,2019-06-25T12:46:01.227,2019-06-25T12:46:01.227,0,,"<p>Your function is just horrible written. It is so bad - that even it does not make any sense to analyze it. BTW forget the recursion in the uC development.  Always think about the algorithm. Here you have much simpler and definitely more efficient:</p>

<pre><code>char *findAndReplace(char *haystack, const char *needle, const char *repl)
{
    size_t needle_len;
    size_t repl_len;
    size_t haystack_len;
    const char *pos = strstr(haystack, needle);

    if(pos)
    {
        needle_len = strlen(needle);
        repl_len = strlen(repl);
        haystack_len = strlen(haystack);

        if(needle_len != repl_len)
        {
            memmove((void *)(pos + repl_len), (void *)(pos + needle_len), haystack_len - (pos - haystack) + 1);
        }

        memcpy((void *)pos, (void *)repl, repl_len);
    }
    return haystack;
}
</code></pre>

<p>of course the haystack has to be:</p>

<ol>
<li>modifiable </li>
<li>big enough to accommodate the amended string</li>
</ol>

<blockquote>
  <p>but to use the function I thought calloc() is essential for my function.</p>
</blockquote>

<p>Forget about malloc and friends when programming uCs.  Otherwise you will get into serious problems. Dynamic memory allocation in the low memory enronments is a bit tricky , and ""big computer"" mechanisms fail miserably here</p>
",,,
